,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
87,87,87,1270753078724251654,1270753078724251654,2020-06-10 16:21:58 UTC,2020-06-10,16:21:58,0,30261067,cnet,CNET,,"Tesla becomes most valuable automaker, worth more than GM, Ford, FCA combined  https://t.co/hN62He2TDa",en,[],['https://cnet.co/30rjPao'],[],2,34,111,[],[],https://twitter.com/CNET/status/1270753078724251654,False,,0,,,,,,,,[],,,,,0.0049255956,0.12590064,0.8691737
88,88,88,1270752148972646401,1270752148972646401,2020-06-10 16:18:16 UTC,2020-06-10,16:18:16,0,345906410,rigaskara,®,,raffi ahmad listrik 17 juta sebulan buat apaan nyalain roket tesla??,in,[],[],[],14,155,343,[],[],https://twitter.com/rigaskara/status/1270752148972646401,False,,0,,,,,,,,[],,,,,0.052584067,0.9101754,0.03724062
89,89,89,1270751884266143749,1270751884266143749,2020-06-10 16:17:13 UTC,2020-06-10,16:17:13,0,307102239,krawk,krawk 🍊,,"O clipe de TESLA resume bastante meu sentimento quanto a “cena” desde que faço parte dela, e a forma como eu lido com isso kkkkkkkkkkk cês vão gostar, tá polêmico",pt,[],[],[],15,13,792,[],[],https://twitter.com/krawk/status/1270751884266143749,False,,0,,,,,,,,[],,,,,0.08077036,0.83700174,0.08222787
90,90,90,1270751419604389894,1270751419604389894,2020-06-10 16:15:22 UTC,2020-06-10,16:15:22,0,18208368,kurtbardella,Kurt Bardella,,"Workers at @Tesla should be able to sue @elonmusk for knowingly putting them in harm’s way ... yet another example of a rich, entitled piece of human garbage willing to sacrifice the well-being of his workforce so he can profit off of their  blood &amp; sweat  https://t.co/c684t0DrIF",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",['https://www.washingtonpost.com/technology/2020/06/09/tesla-factory-coronavirus'],[],6,26,109,[],[],https://twitter.com/kurtbardella/status/1270751419604389894,False,,0,,,,,,,,[],,,,,0.9320478,0.06286207,0.005090033
91,91,91,1270751374633033733,1270751374633033733,2020-06-10 16:15:11 UTC,2020-06-10,16:15:11,0,307102239,krawk,krawk 🍊,,"E fora esses feats gringos, teve também a “Melhor Sozinho” com MC Davi e “Equilíbrio” com o Kant, ou seja, essa EP TA FODA!!! E eu to orgulhoso de ter feito ela!  Tesla vem pra fechar com chave de ouro esse cíclo,  e depois bora pro álbum. 🩸",pt,[],[],[],11,11,499,[],[],https://twitter.com/krawk/status/1270751374633033733,False,,0,,,,,,,,[],,,,,0.014790532,0.48280835,0.5024011
92,92,92,1270751005697859585,1270751005697859585,2020-06-10 16:13:43 UTC,2020-06-10,16:13:43,0,307102239,krawk,krawk 🍊,,"“TESLA” é o último lançamento da Ep “Debochado$tar” que é uma versão internacional da ep “Debochado”, com 4 feats gringos, Hayce Lensi da França, Laiong da Itália, Awich do Japão, e Omar K da Venezuela.",pt,[],[],[],9,12,455,[],[],https://twitter.com/krawk/status/1270751005697859585,False,,0,,,,,,,,[],,,,,0.022837525,0.9106599,0.066502705
93,93,93,1270749337728016384,1270749337728016384,2020-06-10 16:07:06 UTC,2020-06-10,16:07:06,0,17060015,cleantechnica,CleanTechnica,,Volume Production Of Tesla Semi About To Start — Leaked Email From Elon Musk Confirmed  https://t.co/oSFrwjxzud,en,[],['https://cleantechnica.com/2020/06/10/volume-production-of-tesla-semi-about-to-start-leaked-email-from-elon-musk-confirmed/'],[],6,25,166,[],[],https://twitter.com/cleantechnica/status/1270749337728016384,False,,0,,,,,,,,[],,,,,0.005392687,0.8501047,0.14450254
94,94,94,1270749134342021121,1270749134342021121,2020-06-10 16:06:17 UTC,2020-06-10,16:06:17,0,44607937,sandhumma,Chamatkar Sandhu,,"Tesla shares top $1,000 for the first time ever 🤑  https://t.co/KtAhNMmg7l",en,[],[],['https://pbs.twimg.com/media/EaKbmmaXkAA2744.png'],3,2,65,[],[],https://twitter.com/SandhuMMA/status/1270749134342021121,False,,1,https://pbs.twimg.com/media/EaKbmmaXkAA2744.png,,,,,,,[],,,,,0.0021274553,0.07765691,0.92021555
95,95,95,1270747779992653826,1270747779992653826,2020-06-10 16:00:54 UTC,2020-06-10,16:00:54,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,#Tesla Sustainability Report   5 Main Points  Cc: @SamTalksTesla  https://t.co/Q1sdjxAFt2,en,"[{'screen_name': 'samtalkstesla', 'name': 'sam', 'id': '1371586453130637316'}]",[],['https://pbs.twimg.com/media/EaKaXtiUcAA8J3b.jpg'],4,12,64,['tesla'],[],https://twitter.com/Kristennetten/status/1270747779992653826,False,,1,https://pbs.twimg.com/media/EaKaXtiUcAA8J3b.jpg,,,,,,,[],,,,,0.005881231,0.8575561,0.13656262
96,96,96,1270746570149912576,1270746268340350977,2020-06-10 15:56:06 UTC,2020-06-10,15:56:06,0,297564170,mrmoneymustache,Mr. Money Mustache,,"It was a sorta joke with my son, who wanted me to buy an actual Tesla car. I said I would buy a Honda Fit worth of the shares, and if it went up to the value of a Model Y, I'd use that money to buy one :-)",en,[],[],[],18,0,147,[],[],https://twitter.com/mrmoneymustache/status/1270746570149912576,False,,0,,,,,,,,[],,,,,0.018822208,0.40633953,0.57483834
97,97,97,1270746268340350977,1270746268340350977,2020-06-10 15:54:54 UTC,2020-06-10,15:54:54,0,297564170,mrmoneymustache,Mr. Money Mustache,,"Confession: against any sound investing strategy, I speculated on some @tesla stock back in October. Then through sheer luck it tripled in price, and I just sold it at $1000 per share this morning.",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],46,4,413,[],[],https://twitter.com/mrmoneymustache/status/1270746268340350977,False,,0,,,,,,,,[],,,,,0.45031607,0.42959955,0.12008443
98,98,98,1270745439185383424,1270745439185383424,2020-06-10 15:51:36 UTC,2020-06-10,15:51:36,0,17060015,cleantechnica,CleanTechnica,,"Potential Tesla Model Y Production Numbers — 8,200 In 2nd Quarter  https://t.co/6uB21RCH9n",en,[],['https://cleantechnica.com/2020/06/10/potential-tesla-model-y-production-numbers-8200-in-2nd-quarter/'],[],2,20,161,[],[],https://twitter.com/cleantechnica/status/1270745439185383424,False,,0,,,,,,,,[],,,,,0.005574507,0.8017643,0.19266114
99,99,99,1270744333155799042,1270744333155799042,2020-06-10 15:47:12 UTC,2020-06-10,15:47:12,0,1308211178,teslarati,TESLARATI,,"Tesla becomes world’s most valuable “automaker”, but the mission goes well beyond cars $TSLA  https://t.co/vRsKO8dhCQ",en,[],['https://www.teslarati.com/tesla-worlds-most-valuable-automaker-market-cap/'],[],14,116,990,[],['tsla'],https://twitter.com/Teslarati/status/1270744333155799042,False,,0,,,,,,,,[],,,,,0.0030797583,0.111286856,0.8856335
